base_fee_per_gas,block_time,gas_limit,gas_price,gas_used,max_fee_per_gas,max_priority_fee_per_gas,priority_fee_per_gas
8757356612,1647077406,262407,10257356612,209647,10306059817,1500000000,1500000000
12143579262,1647081415,215887,13643579262,163754,18176178067,1500000000,1500000000
24378268841,1647102256,268271,25878268841,215451,32162536830,1500000000,1500000000
27351378858,1647103850,215887,28851378858,163754,33851421238,1500000000,1500000000
38662235191,1647450752,215887,40072235191,163754,44249493406,1410000000,1410000000
105115728935,1647454604,215887,106995728935,163754,109356226727,1880000000,1880000000
23487415761,1647411329,215887,24987415761,163754,30381465104,1500000000,1500000000
27814918435,1647099775,251558,29314918435,198966,35917363575,1500000000,1500000000
20812790795,1647426187,215887,22312790795,163754,29724803455,1500000000,1500000000
20812790795,1647426187,215887,22312790795,163754,29412592874,1500000000,1500000000
28900933021,1647392645,215887,29925249927,163754,29925249927,1084075072,1024316906
21523218760,1647431400,259890,23023218760,207184,30834112670,1500000000,1500000000
23609951936,1647437927,215887,25109951936,163754,29958549228,1500000000,1500000000
21007005523,1647129033,259890,22507005523,207184,30885947064,1500000000,1500000000
21007005523,1647129033,212374,22507005523,155505,29053336838,1500000000,1500000000
11952347997,1647066826,282450,12000000000,229409,12000000000,12000000000,47652003
11952347997,1647066826,259907,12000000000,207201,,,
36558649914,1647116801,280955,38058649914,227919,40176093223,1500000000,1500000000
24468446624,1647432376,215887,25968446624,163754,26422978954,1500000000,1500000000
40487947544,1647443739,215887,41987947544,163754,49399952763,1500000000,1500000000
21445114431,1647413994,265762,22519890127,212963,22559821834,1074775696,1074775696
35300910600,1647389141,215887,36800910600,163754,45911946945,1500000000,1500000000
18772039074,1647420756,215887,19917366546,163754,25442887312,1145327472,1145327472
24064387997,1647100633,215887,25564387997,163754,31689854447,1500000000,1500000000
23837889657,1647103449,407170,25357889657,251111,30170000000,1520000000,1520000000
42309117839,1647394359,212374,43719117839,155505,44190501325,1410000000,1410000000
29751487946,1647442699,284920,31251487946,231872,42599276915,1500000000,1500000000
15992002359,1647417031,38919,17492002359,25946,22164413992,1500000000,1500000000
20397900500,1647061595,215887,21897900500,163754,32574059012,1500000000,1500000000
21269653077,1647119996,271946,22769653077,219068,28847144479,1500000000,1500000000
13385584257,1647088645,306003,14885584257,252626,20714444877,1500000000,1500000000
17155817393,1647092375,215887,18655817393,163754,24566108223,1500000000,1500000000
11765213873,1647077398,290791,12132068987,237651,12132068987,1054198676,366855114
16455133539,1647421215,215887,17955133539,163754,26705541403,1500000000,1500000000
39293515702,1647449322,215887,40793515702,163754,44979205612,1500000000,1500000000
31217938774,1647414208,284875,32338226410,231828,32338226410,1500000000,1120287636
12736282180,1647055709,257463,13000000000,204778,13000000000,1410000000,263717820
12736282180,1647055709,276225,13000000000,223574,13000000000,1000000000,263717820
12736282180,1647055709,259907,13000000000,140089,13000000000,1410000000,263717820
12736282180,1647055709,251569,13000000000,198976,13000000000,1410000000,263717820
16255172852,1647097948,215887,17755172852,163754,21126436519,1500000000,1500000000
16255172852,1647097948,284892,17755172852,231845,22807423805,1500000000,1500000000
43772360185,1647397636,215887,45272360185,163754,50139336873,1500000000,1500000000
11735778149,1647072491,215887,12706359045,163754,12706359045,1500000000,970580896
11735778149,1647072491,284927,12706359045,231879,12706359045,1500000000,970580896
28341373479,1647051477,215887,29841373479,163754,38947819975,1500000000,1500000000
24527999866,1647110819,215887,25937999866,163754,28869573233,1410000000,1410000000
