base_fee_per_gas,block_time,gas_limit,gas_price,gas_used,max_fee_per_gas,max_priority_fee_per_gas,priority_fee_per_gas
89007948051,1638815314,21000,90507948051,21000,104325356816,1500000000,1500000000
89007948051,1638815314,21000,90507948051,21000,126629541052,1500000000,1500000000
95149922150,1638481443,21000,96649922150,21000,114365731538,1500000000,1500000000
,1627707496,21000,22000000000,21000,,,
107066878653,1643084136,21000,108566878653,21000,111790511638,1500000000,1500000000
,1618887001,21000,215000000000,21000,,,
80159557781,1638781473,21000,81659557781,21000,85386098712,1500000000,1500000000
72613569517,1638799899,21000,80000000000,21000,80000000000,80000000000,7386430483
91132713713,1638457409,21000,92632713713,21000,115882993876,1500000000,1500000000
,1620779643,21000,348000000000,21000,,,
311836184022,1643139784,21000,313336184022,21000,423023692517,1500000000,1500000000
99056176174,1643077533,21000,100556176174,21000,121388537770,1500000000,1500000000
38699898793,1645764565,21000,39799066897,21000,47911303920,1099168104,1099168104
,1619937517,21000,25001000000,21000,,,
102278951765,1638627525,21000,103846438483,21000,124163416919,1567486718,1567486718
,1619954023,21000,23000000000,21000,,,
124713140509,1638461427,21000,126213140509,21000,146484731357,1500000000,1500000000
,1621347627,21000,84000000000,21000,,,
,1621360392,21000,115000000000,21000,,,
,1627738154,21000,27000000000,21000,,,
123830620777,1642522355,21000,126330620777,21000,141439080930,2500000000,2500000000
25281160563,1629680693,21000,29000000000,21000,29000000000,29000000000,3718839437
77070575903,1645182902,21000,78570575903,21000,120765250082,1500000000,1500000000
44803630657,1628678447,21000,51000000000,21000,,,
,1618891857,21000,202312000000,21000,,,
,1619800742,21000,78000000000,21000,,,
108242948370,1638462799,21000,109742948370,21000,116292195263,1500000000,1500000000
88305551317,1638475189,21000,89805551317,21000,104823532449,1500000000,1500000000
,1627147250,21000,23000000000,21000,,,
,1623434414,21000,30000000000,21000,,,
103590663815,1643073442,21000,105090663815,21000,161257775357,1500000000,1500000000
34358384936,1640083593,21000,35858384936,21000,37950838817,1500000000,1500000000
86373099311,1640053929,21000,87873099311,21000,101700365854,1500000000,1500000000
70606042528,1632507631,21000,72106042528,21000,94749349723,1500000000,1500000000
85977619512,1638651587,21000,94000000000,21000,,,
125135876513,1638624526,21000,126635876513,21000,131757436901,1500000000,1500000000
119937768611,1642489951,21000,121437768611,21000,148256946469,1500000000,1500000000
62028472725,1643109042,21000,64000000000,21000,64000000000,64000000000,1971527275
69411337634,1645228356,21000,70911337634,21000,82049672643,1500000000,1500000000
,1619819168,21000,47001000000,21000,,,
117174870451,1638467856,21000,118674870451,21000,119497103728,1500000000,1500000000
,1621315217,22000,80000000000,21000,,,
,1627118278,21000,11000000000,21000,,,
117418688472,1638632982,21000,118918688472,21000,161277719044,1500000000,1500000000
124623081400,1638627777,21000,126123081400,21000,155346760950,1500000000,1500000000
140310982068,1638641381,21000,141810982068,21000,183578016524,1500000000,1500000000
106174813480,1638609860,21000,107674813480,21000,121097709323,1500000000,1500000000
45285104197,1629697973,21000,47285104197,21000,73611061501,2000000000,2000000000
59046907505,1630048518,21000,60000000000,21000,60000000000,60000000000,953092495
,1618883366,21000,344000000000,21000,,,
103348546848,1638476752,21000,104848546848,21000,126610747565,1500000000,1500000000
131006049257,1638642893,21000,132210091253,21000,132210091253,1500000000,1204041996
92306058983,1640126714,21000,93806058983,21000,99970978906,1500000000,1500000000
,1627150351,21000,35000000000,21000,,,
139718238994,1638642934,21000,141218238994,21000,158707259109,1500000000,1500000000
259702851266,1643143366,21000,261202851266,21000,321299430124,1500000000,1500000000
95757875721,1638770543,21000,97257875721,21000,111568692792,1500000000,1500000000
121947262292,1638483851,21000,123947262292,21000,166294532973,2000000000,2000000000
79343935574,1638451408,21000,80843935574,21000,90801543209,1500000000,1500000000
80041757778,1638413578,21000,81541757778,21000,82855298484,1500000000,1500000000
164847075576,1643081855,21000,166847075576,21000,184347160393,2000000000,2000000000
82020574512,1638782762,21000,84020574512,21000,104162793904,2000000000,2000000000
87256101385,1638771214,21000,88756101385,21000,107425738199,1500000000,1500000000
93524997511,1638405452,21000,95524997511,21000,100000000000,2000000000,2000000000
98254126222,1638624249,21000,99754126222,21000,130046689389,1500000000,1500000000
,1627750145,21000,46000000000,21000,,,
55689660437,1645145748,21000,57189660437,21000,72728502272,1500000000,1500000000
60899754023,1645222989,21000,62399754023,21000,86616278093,1500000000,1500000000
99457410950,1638812759,21000,100957410950,21000,124975207932,1500000000,1500000000
76371970674,1638424425,21000,82261991826,21000,,,
100407367551,1638623541,21000,121000000000,21000,,,
74755394927,1638617381,21000,76637194927,21000,112591808797,1881800000,1881800000
76689470374,1640114795,21000,78189470374,21000,84741214552,1500000000,1500000000
26690830293,1629681275,21000,34000000000,21000,34000000000,34000000000,7309169707
,1619989713,21000,28000000000,21000,,,
117333073244,1638591613,21000,117773562035,21000,117773562035,1500000000,440488791
100884018549,1640126430,21000,102384018549,21000,103971493025,1500000000,1500000000
,1619941421,21000,23100000000,21000,,,
100373818573,1638443313,21000,101873818573,21000,104584581682,1500000000,1500000000
75027510063,1638431598,21000,76527510063,21000,97335497844,1500000000,1500000000
71137170957,1638444316,21000,72637170957,21000,96921990492,1500000000,1500000000
106642161626,1638468204,21000,112000000000,21000,,,
94478141268,1638785375,21000,98824036905,21000,,,
98593441122,1638404392,21000,100093441122,21000,121867784440,1500000000,1500000000
,1621314877,21000,82000000000,21000,,,
126315318953,1638593233,21000,127815318953,21000,170205309438,1500000000,1500000000
126315318953,1638593233,21000,137000000000,21000,137000000000,137000000000,10684681047
122642444118,1643083916,21000,124142444118,21000,151874509263,1500000000,1500000000
54085055415,1640113399,21000,55585055415,21000,66717243704,1500000000,1500000000
37401609797,1640082605,21000,38901609797,21000,43497221950,1500000000,1500000000
76350443243,1632518836,21000,79000000000,21000,79000000000,79000000000,2649556757
,1619751961,21000,37001000000,21000,,,
71802460670,1638763250,21000,73302460670,21000,102275580512,1500000000,1500000000
,1619979675,21000,37000000000,21000,,,
107861466977,1638466463,21000,117000000000,21000,117000000000,117000000000,9138533023
,1626377814,21000,58000000000,21000,,,
125935205708,1642539654,21000,127144906132,21000,127144906132,1500000000,1209700424
125935205708,1642539654,21000,127435205708,21000,132226162038,1500000000,1500000000
71245348104,1642498457,21000,72570748104,21000,75568088814,1325400000,1325400000
150708427529,1643082389,21000,152208427529,21000,153283325848,1500000000,1500000000
69634448564,1645179720,21000,71134448564,21000,90738494087,1500000000,1500000000
54108864548,1628689404,21000,62000000000,21000,,,
89710173516,1638781845,21000,91210173516,21000,100566990333,1500000000,1500000000
103949449475,1638477787,21000,105449449475,21000,120965201394,1500000000,1500000000
87002225984,1638647801,21000,88502225984,21000,104620150512,1500000000,1500000000
40670761793,1640088270,21000,41841011850,21000,41841011850,1500000000,1170250057
72759483238,1638772271,21000,74259483238,21000,90498547826,1500000000,1500000000
80617488582,1638422920,21000,82117488582,21000,94194549449,1500000000,1500000000
72096462534,1638650255,21000,73596462534,21000,80349213480,1500000000,1500000000
122499795859,1630095040,21000,124020257975,21000,183124297268,1520462116,1520462116
,1618899551,22000,189000000000,21000,,,
89905315424,1638430482,21000,91405315424,21000,100600122347,1500000000,1500000000
,1623440058,21000,24000000000,21000,,,
100556144638,1638634694,21000,102056144638,21000,140393005356,1500000000,1500000000
,1627729100,21000,19000000000,21000,,,
,1618949085,21000,200000000000,21000,,,
,1619757413,21000,50000000000,21000,,,
104451005345,1638435746,21000,104780720548,21000,104780720548,1500000000,329715203
,1621381041,21000,73500000000,21000,,,
,1621309813,21000,61000000000,21000,,,
,1624697011,22000,50000000000,21000,,,
50580668083,1640073415,21000,56000000000,21000,56000000000,56000000000,5419331917
79103892860,1638800271,21000,80603892860,21000,99686511450,1500000000,1500000000
,1621308134,21000,71000000000,21000,,,
57574019297,1632448384,21000,66450980002,21000,66450980002,57200000000,8876960705
,1619811270,21000,46000000000,21000,,,
,1619755887,21000,34001000000,21000,,,
,1627726696,21000,20000000000,21000,,,
92628748095,1628713857,21000,97000000000,21000,97000000000,97000000000,4371251905
100767934034,1638813637,21000,102707934034,21000,119853494999,1940000000,1940000000
149009713983,1638608182,21000,150509713983,21000,176440385772,1500000000,1500000000
64737794946,1643107384,21000,66237794946,21000,84476700564,1500000000,1500000000
96813024029,1643086266,21000,98313024029,21000,115285266433,1500000000,1500000000
44139309725,1640064221,21000,45639309725,21000,66033443308,1500000000,1500000000
49962292309,1632448243,21000,53000000000,21000,53000000000,53000000000,3037707691
33883062878,1629298604,21000,35000000000,21000,,,
,1615134599,25200,187000000000,21000,,,
112027431590,1638484394,21000,113527431590,21000,158894715340,1500000000,1500000000
80959888697,1638486592,21000,82478896446,21000,121996081769,1519007749,1519007749
89921969132,1638437295,21000,91421969132,21000,113195138886,1500000000,1500000000
115629315291,1638648298,21000,117129315291,21000,125579033027,1500000000,1500000000
113334072542,1638633880,21000,115159418542,21000,136311156868,1825346000,1825346000
104373240333,1638583448,21000,105873240333,21000,123956720748,1500000000,1500000000
362190822005,1638828794,21000,363690822005,21000,460391142365,1500000000,1500000000
121542708036,1638754082,21000,123042708036,21000,141076611718,1500000000,1500000000
172766002770,1638414348,21000,174773902770,21000,275424821165,2007900000,2007900000
,1621334739,21000,44000000000,21000,,,
,1627154996,21000,19000000000,21000,,,
,1620813954,21000,164000000000,21000,,,
29368043842,1629259085,21000,33368043842,21000,46851332575,4000000000,4000000000
84519533639,1638434175,21000,86019533639,21000,103312249442,1500000000,1500000000
119750746468,1638454679,21000,121250746468,21000,149736742875,1500000000,1500000000
85068209695,1638432278,21000,86568209695,21000,115522739452,1500000000,1500000000
82996522875,1638431382,21000,84431303294,21000,84431303294,1500000000,1434780419
102691770935,1642537643,21000,104191770935,21000,128204481030,1500000000,1500000000
46446680334,1645155161,21000,47946680334,21000,56525541824,1500000000,1500000000
,1618923443,21000,300000000000,21000,,,
95384605216,1638791178,21000,97884605216,21000,195511894012,2500000000,2500000000
,1621299789,21000,59000000000,21000,,,
,1627756592,21000,65000000000,21000,,,
96726206821,1642522904,21000,103000000000,21000,103000000000,103000000000,6273793179
64818067760,1640050179,21000,66318067760,21000,80029009494,1500000000,1500000000
31822375787,1640082253,21000,33322375787,21000,42024106396,1500000000,1500000000
169027262892,1638829334,21000,170527262892,21000,185004070740,1500000000,1500000000
,1620781263,21000,400000000000,21000,,,
,1624679403,21000,12100000000,21000,,,
111444158108,1638646975,21000,112944158108,21000,123560176055,1500000000,1500000000
100548302586,1642529754,21000,101958302586,21000,111244689518,1410000000,1410000000
90622948055,1642523359,21000,92122948055,21000,133067123332,1500000000,1500000000
72132863063,1630071532,21000,75132863063,21000,116416375173,3000000000,3000000000
89530980168,1638757758,21000,91030980168,21000,134389540457,1500000000,1500000000
,1621299385,22000,55000000000,21000,,,
,1623420296,22000,41000000000,21000,,,
125467132670,1642511429,21000,127237718290,21000,159558863035,1770585620,1770585620
87718375538,1645181114,21000,89218375538,21000,126381420473,1500000000,1500000000
77174224107,1630029324,21000,78674224107,21000,101314442392,1500000000,1500000000
107268809367,1630092803,21000,133100000000,21000,133100000000,133100000000,25831190633
,1618947692,21000,305000000000,21000,,,
124532437645,1638824680,21000,126472437645,21000,168129658936,1940000000,1940000000
67696762112,1638767758,21000,69000000000,21000,69000000000,69000000000,1303237888
,1619966572,21000,70000000000,21000,,,
112237419858,1638484248,21000,113737419858,21000,122302062152,1500000000,1500000000
69109419411,1638431303,21000,70609419411,21000,86761352970,1500000000,1500000000
96699892258,1638428569,21000,99000000000,21000,99000000000,99000000000,2300107742
159951535099,1642542581,21000,161361535099,21000,204303975512,1410000000,1410000000
83218161630,1640122477,21000,84718161630,21000,87670640348,1500000000,1500000000
,1618955333,21000,195000000000,21000,,,
89951513842,1638799116,21000,91451513842,21000,111507594666,1500000000,1500000000
89464534872,1638592038,21000,90964534872,21000,93533207595,1500000000,1500000000
93647172554,1629758870,21000,95000000000,21000,,,
93647172554,1629758870,21000,95147172554,21000,139881456625,1500000000,1500000000
106858096771,1638833780,21000,108358096771,21000,121162382174,1500000000,1500000000
109803958805,1638420955,21000,111303958805,21000,118628880999,1500000000,1500000000
,1621329170,21000,62000000000,21000,,,
150807880516,1638605858,21000,152307880516,21000,157433075406,1500000000,1500000000
86579342368,1638444982,21000,100000000000,21000,,,
108315347555,1640125446,21000,109815347555,21000,125676507196,1500000000,1500000000
48993957470,1632457939,21000,53000000000,21000,53000000000,53000000000,4006042530
109816752551,1638454561,21000,111316752551,21000,118638022970,1500000000,1500000000
109379400110,1638644404,21000,117000000000,21000,117000000000,117000000000,7620599890
101838455322,1638636236,21000,103338455322,21000,106342480844,1500000000,1500000000
110032077335,1643116405,21000,111913648586,21000,111913648586,111913648586,1881571251
95954728993,1643092170,21000,97454728993,21000,132532379087,1500000000,1500000000
37140131765,1640074791,21000,38640131765,21000,40943633530,1500000000,1500000000
,1627150723,21000,17000000000,21000,,,
83447641854,1638589585,21000,84947641854,21000,102112436660,1500000000,1500000000
49139751758,1628705581,21000,54000000000,21000,,,
160218850148,1638607485,21000,161025853287,21000,161025853287,1500000000,807003139
93473682745,1638416480,21000,100000000000,21000,100000000000,100000000000,6526317255
159996797712,1638623888,21000,161496797712,21000,207583288329,1500000000,1500000000
,1627731934,21000,17561600000,21000,,,
64357781912,1638787277,21000,65857781912,21000,82761101230,1500000000,1500000000
154431855030,1638829367,21000,155931855030,21000,204332715471,1500000000,1500000000
,1623411884,21000,12000000000,21000,,,
99802052029,1642532877,21000,101302052029,21000,129718713039,1500000000,1500000000
90381106287,1638442237,21000,91000000000,21000,91000000000,91000000000,618893713
85426273277,1638419598,21000,86926273277,21000,98605648425,1500000000,1500000000
,1621305344,21000,51000000000,21000,,,
78315456630,1638649150,21000,79815456630,21000,86697561017,1500000000,1500000000
93002238749,1638648540,21000,94502238749,21000,116886125054,1500000000,1500000000
,1626349814,22000,63000000000,21000,,,
92183463114,1643086095,21000,93683463114,21000,130693864437,1500000000,1500000000
52961499978,1640065637,21000,54461499978,21000,66708763841,1500000000,1500000000
64692112844,1630038633,21000,66192112844,21000,92701560925,1500000000,1500000000
92128728762,1638809169,21000,93681213762,21000,129015333333,1552485000,1552485000
154117742526,1638644606,21000,155617742526,21000,167668599796,1500000000,1500000000
76096580565,1638584791,21000,77596580565,21000,81045918340,1500000000,1500000000
115608912654,1643124867,21000,117108912654,21000,160678053743,1500000000,1500000000
68206325607,1640109307,21000,69706325607,21000,84436003636,1500000000,1500000000
,1618888929,21000,177950000000,21000,,,
,1619966646,22000,44000000000,21000,,,
123113829756,1638415913,21000,124613829756,21000,174562511162,1500000000,1500000000
,1623407593,21000,16000000000,21000,,,
,1624728042,22000,49000000000,21000,,,
,1624742312,21000,8000000000,21000,,,
77585280440,1638657627,21000,85000000000,21000,85000000000,85000000000,7414719560
,1626372131,21000,75000000000,21000,,,
109231115173,1642506536,21000,110731115173,21000,132093724479,1500000000,1500000000
92836186769,1638805813,21000,94336186769,21000,122122043510,1500000000,1500000000
112823574196,1638469663,21000,114323574196,21000,114358139510,1500000000,1500000000
112940776385,1638469995,21000,114766122385,21000,117499775417,1825346000,1825346000
46219029694,1640064499,21000,47719029694,21000,61333319013,1500000000,1500000000
46219029694,1640064499,21000,47719029694,21000,64192467058,1500000000,1500000000
47951188444,1645163998,21000,49026666099,21000,49026666099,1500000000,1075477655
130228092058,1645202380,21000,131728092058,21000,140462848420,1500000000,1500000000
83361980480,1630073390,21000,86361980480,21000,148240442951,3000000000,3000000000
,1619778536,21000,33000000000,21000,,,
,1624726162,22000,49000000000,21000,,,
120838283009,1638659650,21000,122338283009,21000,135091986410,1500000000,1500000000
189912341141,1642544847,21000,191412341141,21000,261548046348,1500000000,1500000000
88232409310,1643084098,21000,89557809310,21000,90672495192,1325400000,1325400000
83742820099,1638818169,21000,85242820099,21000,109622750387,1500000000,1500000000
83742820099,1638818169,21000,85242820099,21000,94861969451,1500000000,1500000000
91225550789,1638762840,21000,92725550789,21000,100724503982,1500000000,1500000000
,1627160287,21000,21000000000,21000,,,
,1627710480,21000,22000000000,21000,,,
36354151800,1629259452,21000,40354151800,21000,52333275452,4000000000,4000000000
45255692240,1628647653,21000,56000000000,21000,,,
,1619752661,21000,34001000000,21000,,,
,1627131499,21000,11000000000,21000,,,
,1627727586,21000,21000000000,21000,,,
120335407453,1642547253,21000,121835407453,21000,135112221800,1500000000,1500000000
92270460267,1642515165,21000,93770460267,21000,115239155539,1500000000,1500000000
94449188220,1640045385,21000,96949188220,21000,189670947576,2500000000,2500000000
56389471965,1630060266,21000,59000000000,21000,59000000000,59000000000,2610528035
,1619742355,21000,50000000000,21000,,,
68599359234,1638430849,21000,86229577848,21000,,,
108948945096,1638620137,21000,110564910785,21000,122362818746,1615965689,1615965689
106875158470,1638646898,21000,110000000000,21000,110000000000,110000000000,3124841530
119014625909,1642495898,21000,120514625909,21000,136635572909,1500000000,1500000000
,1618943544,21000,271000000000,21000,,,
,1618950434,21000,288000000000,21000,,,
65590465279,1640058944,21000,67090465279,21000,70193030567,1500000000,1500000000
52339984717,1640059415,21000,54000000000,21000,54000000000,54000000000,1660015283
,1624736972,21000,19000000000,21000,,,
,1626367072,21000,65000001459,21000,,,
62012570678,1645224489,21000,63512570678,21000,82945903965,1500000000,1500000000
153744401454,1638464937,21000,155244401454,21000,176495738782,1500000000,1500000000
,1625841393,21000,30000000000,21000,,,
,1625841684,21000,30000000000,21000,,,
,1625841832,21000,26000000000,21000,,,
,1625824637,23170,18700000000,21064,,,
,1625824725,23170,18700000000,21064,,,
,1625842952,21000,39000000000,21000,,,
,1625835359,21000,32000000000,21000,,,
,1625852714,21000,25000000000,21000,,,
,1625860558,41000,34000000000,21000,,,
,1625823486,21000,24000000000,21000,,,
137241106437,1643777060,21000,138741106437,21000,171101573048,1500000000,1500000000
110718837312,1643842956,21000,112218837312,21000,152874929615,1500000000,1500000000
138238294022,1643774956,21000,139738294022,21000,187215032459,1500000000,1500000000
168111441367,1643833918,21000,169611441367,21000,201202961493,1500000000,1500000000
79189142462,1643784040,21000,80689142462,21000,85542252662,1500000000,1500000000
109974533548,1643817230,21000,111474533548,21000,129693478750,1500000000,1500000000
138485982857,1643832900,21000,139985982857,21000,146703213865,1500000000,1500000000
107548077783,1643765892,21000,109048077783,21000,130348884367,1500000000,1500000000
189764792952,1643762473,21000,191704792952,21000,235943514642,1940000000,1940000000
78270311524,1643791155,21000,79770311524,21000,87852441050,1500000000,1500000000
67820825065,1643791639,21000,69320825065,21000,100861654823,1500000000,1500000000
159580875825,1643817825,21000,161080875825,21000,179291417287,1500000000,1500000000
57554031655,1643800140,21000,78000000000,21000,,,
51630597319,1629233623,21000,55630597319,21000,73493311958,4000000000,4000000000
68177597440,1641207420,21000,69677597440,21000,79725496428,1500000000,1500000000
242375633728,1641416376,21000,243875633728,21000,269055488655,1500000000,1500000000
79866067866,1634500406,21000,81366067866,21000,83546773735,1500000000,1500000000
169318696544,1634163633,21000,171318696544,21000,227523359792,2000000000,2000000000
,1620619192,21000,147000000000,21000,,,
,1619055049,21000,130000000000,21000,,,
58618671013,1628330443,21000,66000000000,21000,,,
31149102698,1628319619,21000,37000000000,21000,,,
52402988856,1640607020,21000,53902988856,21000,60179379986,1500000000,1500000000
56870622204,1632320168,21000,60000000000,21000,60000000000,60000000000,3129377796
,1620020346,21000,23000000000,21000,,,
66055849780,1640614743,21000,73000000000,21000,73000000000,73000000000,6944150220
236843236957,1641413847,21000,238343236957,21000,287817210098,1500000000,1500000000
71225306847,1630000860,21000,80000000000,21000,,,
61734182555,1629958572,21000,65000000000,21000,65000000000,65000000000,3265817445
212341985410,1630509714,21000,213841985410,21000,330721196418,1500000000,1500000000
69219591467,1634104544,21000,103174055169,21000,,,
,1622195718,22000,74000000000,21000,,,
92479267751,1632754745,21000,93979267751,21000,102237205074,1500000000,1500000000
52959723468,1633227935,21000,54459723468,21000,69238702072,1500000000,1500000000
,1622674545,22000,49000000000,21000,,,
,1619077372,21000,106000001459,21000,,,
41216310460,1644579604,21000,42716310460,21000,56623352114,1500000000,1500000000
50085229318,1641037345,21000,52085229318,21000,53000000000,2000000000,2000000000
69278803605,1641209211,21000,70778803605,21000,77600633880,1500000000,1500000000
175678801567,1641351638,21000,177178801567,21000,211088768578,1500000000,1500000000
181097121627,1641423883,21000,182507121627,21000,225329800851,1410000000,1410000000
,1620681934,21000,230000000000,21000,,,
,1622616671,22000,41000000000,21000,,,
,1622009588,22000,57000000000,21000,,,
,1622085349,22000,66000000000,21000,,,
,1627535567,22000,46000000000,21000,,,
36066902959,1640599754,21000,37566902959,21000,46104476874,1500000000,1500000000
93976062638,1630502870,21000,108000000000,21000,108000000000,108000000000,14023937362
71490884571,1632281651,21000,73000000000,21000,73000000000,73000000000,1509115429
158754059850,1641395684,21000,160254059850,21000,183217308628,1500000000,1500000000
74551898845,1634483527,21000,76051898845,21000,94301879619,1500000000,1500000000
129349458015,1636001647,21000,135000000000,21000,135000000000,135000000000,5650541985
,1622676091,21000,28000000000,21000,,,
142635105967,1641407461,21000,144135105967,21000,182849639224,1500000000,1500000000
,1619075041,25200,118800000000,21000,,,
,1627533661,21000,21000000000,21000,,,
80146957858,1641235821,21000,81646957858,21000,84221644384,1500000000,1500000000
195718122346,1641391185,21000,203718122346,21000,263857670197,8000000000,8000000000
,1620079154,21000,95000000000,21000,,,
,1622616137,22000,40000000000,21000,,,
38390855144,1628371731,21000,40000000000,21000,,,
67855452805,1629942004,23663,69764665588,21512,,,
129588838192,1633401355,207128,140000000000,21000,,,
,1622148126,25200,27610000000,21000,,,
,1622131683,21000,33033000000,21000,,,
83267507246,1644592892,21000,84767507246,21000,103903393457,1500000000,1500000000
84546194445,1640628912,21000,86062965852,21000,111114303095,1516771407,1516771407
85245509291,1634478498,21000,86745509291,21000,95000000000,1500000000,1500000000
,1620022709,21000,24000000000,21000,,,
73030296762,1640617048,21000,90000000000,21000,90000000000,62700000000,16969703238
61555731528,1641050820,21000,63055731528,21000,64181141567,1500000000,1500000000
64910544538,1641011808,21000,66410544538,21000,90520175366,1500000000,1500000000
99205213170,1641347741,21000,100705213170,21000,123642137277,1500000000,1500000000
99205213170,1641347741,21000,100705213170,21000,130680320247,1500000000,1500000000
115767850020,1633417385,21000,117267850020,21000,150446494621,1500000000,1500000000
,1627534665,21000,23000000000,21000,,,
102222431843,1634131118,21000,113000000000,21000,113000000000,113000000000,10777568157
,1619075854,21000,108000000000,21000,,,
144693719948,1641348833,21000,146193719948,21000,197663930617,1500000000,1500000000
144693719948,1641348833,21000,146193719948,21000,197663930617,1500000000,1500000000
55540756447,1644557464,21000,57040756447,21000,60747119264,1500000000,1500000000
67085155197,1629171085,21000,79000000000,21000,,,
130554072618,1641419939,21000,132054072618,21000,174964555899,1500000000,1500000000
,1620052494,21000,39000000000,21000,,,
,1619116407,21000,152000000000,21000,,,
,1627541453,21000,22000000000,21000,,,
95032446106,1640632274,21000,96532446106,21000,120929767058,1500000000,1500000000
73140058425,1640998700,21000,74640058425,21000,98344018138,1500000000,1500000000
,1620067345,21000,109000000000,21000,,,
,1619063514,21000,120000000000,21000,,,
130343883521,1640626984,21000,131843883521,21000,159604658080,1500000000,1500000000
44511685332,1632727350,21000,46011685332,21000,60675210624,1500000000,1500000000
73379645335,1633437066,21000,79000000000,21000,79000000000,79000000000,5620354665
,1620051565,21000,46000000000,21000,,,
,1622002330,21000,54000000000,21000,,,
54733978434,1644558456,21000,56233978434,21000,65744976149,1500000000,1500000000
36584641535,1644574549,21000,38084641535,21000,46448063693,1500000000,1500000000
205112169829,1636042846,21000,207112169829,21000,241973053030,2000000000,2000000000
40756145570,1644580258,21000,42256145570,21000,51309548864,1500000000,1500000000
135905791114,1641170741,21000,137405791114,21000,176494270365,1500000000,1500000000
40335099996,1632305002,21000,42000000000,21000,42000000000,42000000000,1664900004
,1622662036,22000,62000000000,21000,,,
,1622157700,21000,34101100000,21000,,,
,1622084654,21000,39700000000,21000,,,
,1627573574,21000,29000000000,21000,,,
,1627561045,21000,27000000000,21000,,,
37615943710,1629167833,21000,51000000000,21000,,,
38786579143,1629177514,21000,47000000000,21000,,,
87537520583,1641171683,21000,89187520583,21000,110381163738,1650000000,1650000000
99443663451,1641250489,21000,100943663451,21000,155001549430,1500000000,1500000000
167983008799,1641417012,21000,169483008799,21000,232161097873,1500000000,1500000000
36988054479,1632310678,21000,41000000000,21000,41000000000,41000000000,4011945521
60078510710,1634119193,21000,71000000000,21000,,,
92704346173,1644619765,21000,94204346173,21000,97174595510,1500000000,1500000000
87252809889,1644618333,21000,88752809889,21000,115224466148,1500000000,1500000000
124138234346,1641409523,21000,126638234346,21000,256647517772,2500000000,2500000000
55994431555,1632338073,21000,57494431555,21000,84897904102,1500000000,1500000000
,1622173485,25200,40700000000,21000,,,
49509433055,1628353040,21000,50569969536,21000,,,
151188927510,1641245178,21000,152688927510,21000,169502477719,1500000000,1500000000
120469176544,1633469937,21000,125663439823,21000,125663439823,81500000000,5194263279
,1622593057,22000,45000000000,21000,,,
,1622050762,21000,54000000000,21000,,,
,1620612220,21000,106000000000,21000,,,
66363024894,1641000664,21000,67863024894,21000,86861931993,1500000000,1500000000
71881631899,1640631389,21000,73381631899,21000,88955462601,1500000000,1500000000
333014325882,1641405380,21000,334514325882,21000,439541140703,1500000000,1500000000
,1620004045,21000,30000000000,21000,,,
,1622028510,21000,28000000000,21000,,,
87501323909,1640998344,21000,89001323909,21000,107604196799,1500000000,1500000000
117552485890,1633418745,21000,119052485890,21000,137045706640,1500000000,1500000000
174190043538,1632351472,21000,220000000000,21000,220000000000,220000000000,45809956462
91350038990,1640627334,21000,92850038990,21000,122451758235,1500000000,1500000000
71631797974,1634486440,23663,75743867689,21512,,,
,1620051028,21000,42000001459,21000,,,
,1620052565,21000,42900000000,21000,,,
,1627567994,21000,35000000000,21000,,,
48871950145,1644584510,21000,51871950145,21000,86644636761,3000000000,3000000000
96071631407,1644610472,21000,97571631407,21000,129097380555,1500000000,1500000000
85698221232,1640584545,21000,87198221232,21000,95240340489,1500000000,1500000000
131277474534,1640621254,21000,132777474534,21000,160248914802,1500000000,1500000000
191879060866,1630521052,25200,230352085674,21000,,,
,1610940982,25200,95700000000,21000,,,
65378661701,1640631132,21000,66878661701,21000,70308221808,1500000000,1500000000
,1619055705,21000,118000000000,21000,,,
47295929985,1628329035,21000,56000000000,21000,,,
62289308972,1644556630,21000,63789308972,21000,75492207987,1500000000,1500000000
32954248301,1629176610,21000,44000000000,21000,,,
62361933107,1634487864,21000,110000000000,21000,110000000000,110000000000,47638066893
66811117865,1634466995,21000,68768901971,21000,68768901971,5500000000,1957784106
,1620027085,21000,31000000000,21000,,,
,1620665214,21000,259000000000,21000,,,
,1622176788,22000,54000000000,21000,,,
37763393645,1629229994,21000,45000000000,21000,,,
105769321176,1641225571,21000,107269321176,21000,119415697505,1500000000,1500000000
79882321747,1632701716,21000,80882321747,21000,82378183372,1000000000,1000000000
119599654989,1633467002,21000,136000000000,21000,136000000000,136000000000,16400345011
,1619058245,21000,119000000000,21000,,,
,1622160448,21000,34000000000,21000,,,
37579407852,1628343917,21000,39000000000,21000,,,
108246248208,1641379654,21000,109746248208,21000,109768227807,1500000000,1500000000
108246248208,1641379654,21000,109746248208,21000,123276917639,1500000000,1500000000
,1617744822,25200,141900000000,21000,,,
,1622216544,21000,41000000000,21000,,,
,1627546193,21000,27000000000,21000,,,
90415169755,1640618083,21000,91915169755,21000,100260247456,1500000000,1500000000
53923812064,1640585498,21000,55423812064,21000,66933182975,1500000000,1500000000
66465857481,1641065443,21000,67965857481,21000,85055581085,1500000000,1500000000
80769223105,1630003749,21000,85769223105,21000,100000000000,5000000000,5000000000
,1619095964,21000,108000001347,21000,,,
